molecule_chembl_id,,fix_smiles,standard_value,pic50
CHEMBL2069408,,O=C(N[C@@H]1COc2cccc(-c3cccnc3)c2C1)c1ccc(OCC(F)(F)F)nc1,3162.28,5.499999679
CHEMBL2069421,,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,6309.57,5.200000237
CHEMBL2069422,,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)cn1,3981.07,5.400000186
CHEMBL2069424,,Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,5011.87,5.300000202
CHEMBL2069423,,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,10000,5
CHEMBL2069425,,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,25118.86,4.600000075
CHEMBL2069426,,Cc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,3162.28,5.499999679
CHEMBL2069427,,COc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,12589.25,4.900000142
CHEMBL2069412,,O=C(N[C@@H]1COc2cccc(-c3ccnc(CO)c3)c2C1)c1ccc(OCC(F)(F)F)nc1,6309.57,5.200000237
CHEMBL2069409,,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OCC(F)(F)F)nc1,3162.28,5.499999679
CHEMBL2069399,,CCCCOc1ccc(C(=O)N[C@@H]2COc3cccc(N4CCN(C)CC4)c3C2)cc1,6309.57,5.200000237
CHEMBL2069400,,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CO3)CC1,1995.26,5.700000504
CHEMBL2069401,,CN1CCN(c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)CC1,5011.87,5.300000202
CHEMBL2069406,,O=C(N[C@@H]1COc2cccc(-c3cccnc3)c2C1)c1ccc(OC(F)(F)F)cc1,3162.28,5.499999679
CHEMBL2069407,,O=C(N[C@@H]1COc2cccc(-c3ccncc3)c2C1)c1ccc(OC(F)(F)F)cc1,3981.07,5.400000186
CHEMBL3683197,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2F)C1,10000,5
CHEMBL3683215,,COc1ccc(-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)c(OC)c1,10000,5
CHEMBL3683196,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2Br)C1,10000,5
CHEMBL3683198,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2Cl)C1,10000,5
CHEMBL3683200,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(Cl)cc2F)C1,10000,5
CHEMBL3683201,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(Cl)cc2Cl)C1,10000,5
CHEMBL3683199,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(Cl)cc2)C1,10000,5
CHEMBL3683240,,CC(C)(C)OC(=O)N1CC=C(c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1,10000,5
CHEMBL3683204,,CN1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1,10000,5
CHEMBL3341982,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1,10000,5
CHEMBL3683208,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCOCC2)C1,10000,5
CHEMBL3683241,,CC(C)(C)OC(=O)N1CCc2c(cccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)C1,10000,5
CHEMBL3683202,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2cccc3c2CCNC3)C1,10000,5
CHEMBL3314362,,Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,33000,4.48148606
CHEMBL3314349,,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,10300,4.987162775
CHEMBL2069403,,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1,5011.87,5.300000202
CHEMBL2069418,,COCCn1nc(C)c(C(=O)N[C@@H]2COc3cccc(-c4cccnc4)c3C2)n1,31622.78,4.499999953
CHEMBL2069419,,Cc1nn(CC(C)C)nc1C(=O)N[C@@H]1COc2cccc(-c3cccnc3)c2C1,31622.78,4.499999953
CHEMBL3683213,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2cccc3ccccc23)C1,10000,5
CHEMBL3314352,,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,33000,4.48148606
CHEMBL2069416,,Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(-c3ccncc3)c2C1,31622.78,4.499999953
CHEMBL2069417,,COCCn1nc(C)c(C(=O)N[C@@H]2COc3cccc(-c4ccncc4)c3C2)n1,31622.78,4.499999953
CHEMBL3683236,,O=S(=O)(Nc1cnccn1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1,10000,5
CHEMBL3683222,,O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNC2)C1,10000,5
CHEMBL1734,,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,6309.57,5.200000237
CHEMBL3683239,,O=S(=O)(Nc1ccncn1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2Br)C1,10000,5
CHEMBL434394,,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,7943.28,5.100000128
CHEMBL2409399,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1C[C@@H](C)N[C@@H](C)C1,14000,4.853871964
CHEMBL1683036,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,6000,5.22184875
CHEMBL2409397,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(C)C)CC1,4000,5.397940009
CHEMBL2409401,,COCCN1CCN(c2cc3c(Nc4ccc(C)cc4F)c(C(N)=O)nnc3cc2OC)CC1,28000,4.552841969
CHEMBL2409407,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(CCO)CC1,26000,4.585026652
CHEMBL2409408,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(=O)C(C)O)CC1,30000,4.522878745
CHEMBL2409406,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(S(C)(=O)=O)CC1,30000,4.522878745
CHEMBL2409409,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(C(C)C)CC1,7000,5.15490196
CHEMBL2409410,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(CCO)CC1,25000,4.602059991
CHEMBL2409400,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(N(C)C)CC1,24000,4.619788758
CHEMBL2409404,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(OC)CC1,30000,4.522878745
CHEMBL2409403,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,30000,4.522878745
CHEMBL2409398,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(C)CC1,11000,4.958607315
CHEMBL2409402,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1,27000,4.568636236
CHEMBL4090259,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1c(N)nnc2cc(S(=O)(=O)Nc3ccon3)ccc12,140,6.853871964
CHEMBL2409405,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCS(=O)(=O)CC1,30000,4.522878745
CHEMBL4454918,,CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1,30000,4.522878745
CHEMBL4436285,,CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cn1,30000,4.522878745
CHEMBL4280298,,CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl,6508,5.186552456
CHEMBL4451584,,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21,30000,4.522878745
CHEMBL4473108,,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21,30000,4.522878745
CHEMBL4460464,,CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1,11000,4.958607315
CHEMBL4587465,,CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl,5900,5.229147988
CHEMBL4524193,,Cn1nc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,6400,5.193820026
CHEMBL2107383,,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,18600,4.730487056
CHEMBL3931230,,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@H](O)C2)cc1OC,25400,4.595166283
CHEMBL3916855,,COc1ccc(CCO[C@H]2CCCC[C@@H]2N2CC[C@@H](O)C2)cc1OC,36400,4.438898616
CHEMBL3928500,,COc1ccc(CCO[C@H]2CCCC[C@@H]2N2CC[C@H](O)C2)cc1OC,37200,4.42945706
CHEMBL3914098,,COc1ccc(CCOC2CCCCC2N2CCC(O)C2)cc1OC,30300,4.518557371
CHEMBL3798393,,NC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O,19000,4.721246399
CHEMBL3800304,,O=C1NCCN1CCOc1nn(-c2ccc(F)cc2F)c2ccc(F)cc12,3400,5.468521083
CHEMBL3798363,,O=C1NCCN1CCOc1nn(-c2ccccc2F)c2ccc(F)cc12,2800,5.552841969
CHEMBL3799617,,O=c1[nH]ccn1CCOc1nn(-c2ccccc2F)c2ccc(F)cc12,5100,5.292429824
CHEMBL4563459,,Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cnn(C)c3C(=O)NOC(C)(C)C)cc2)[nH]n1,33000,4.48148606
CHEMBL4474619,,Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cnn(C)c3S(N)(=O)=O)cc2)[nH]n1,33000,4.48148606
CHEMBL229125,,O=C1CCN([C@@H]2CCCC[C@H]2OCCc2cccc3ccccc23)C1,18000,4.744727495
CHEMBL375475,,O=C1CCN([C@H]2CCCC[C@@H]2OCCc2cccc3ccccc23)C1,13000,4.886056648
CHEMBL3797498,,O=C1N(c2ccncc2)CCN1c1cccc2c1cnn2-c1ccccc1F,3100,5.508638306
CHEMBL3799838,,O=C1N(Cc2ncco2)CCN1c1cccc2c1cnn2-c1ccccc1F,14200,4.847711656
CHEMBL3798493,,O=C(COc1nn(-c2ccccc2F)c2ccc(F)cc12)N1CCOCC1,1000,6
CHEMBL4542281,,Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cnn4c3C(=O)NCC4)cc2)[nH]n1,33000,4.48148606
CHEMBL4064608,,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,30000,4.522878745
CHEMBL387671,,c1ccc2c(CCO[C@@H]3CCCC[C@H]3N3CCOCC3)cccc2c1,4000,5.397940009
CHEMBL387935,,Clc1ccc(CCO[C@@H]2CCCC[C@H]2N2CCOCC2)cc1Cl,15000,4.823908741
CHEMBL483876,,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CCc3cc(F)ccc3O2)CC1,10000,5
CHEMBL519336,,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,10000,5
CHEMBL495794,,CS(=O)(=O)c1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,10000,5
CHEMBL496189,,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,10000,5
CHEMBL497828,,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,10000,5
CHEMBL495992,,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccc(-c3ccncc3)cc21,10000,5
CHEMBL495793,,Cn1nccc1Nc1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,10000,5
CHEMBL495792,,Cn1nccc1-c1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,10000,5
CHEMBL495586,,CS(=O)(=O)c1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@@H]3CC[C@@H](c4ccccc4)C3)CC1)O2,10000,5
CHEMBL519149,,O=C1CC2(CCN(C(=O)NC3CCc4ccccc4CC3)CC2)Oc2ccccc21,10000,5
CHEMBL495601,,O=C1CC2(CCN(C(=O)NC3CCc4ccccc4C3)CC2)Oc2ccccc21,1000,6
CHEMBL482845,,O=C1CC2(CCN(C(=O)NC3CCc4ccccc43)CC2)Oc2ccccc21,10000,5
CHEMBL447085,,O=C(CCc1ccccc1)N1CCC2(CCc3cc(F)ccc3O2)CC1,10000,5
CHEMBL497829,,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)Cc3ccc(Cl)cc3Cl)CC1)O2,10000,5
CHEMBL3085869,,Cn1cccc1C(=O)N[C@H]1CCc2nc(N)sc2C1,30000,4.522878745
CHEMBL3085878,,Nc1nc2c(s1)C[C@@H](NC(=O)c1ccc[nH]1)CC2,30000,4.522878745
CHEMBL3085880,,Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,30000,4.522878745
CHEMBL3085879,,Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c[nH]1)CC2,21000,4.677780705
CHEMBL3085868,,Nc1nc2c(s1)C[C@@H](NC(=O)C1CCCN1)CC2,30000,4.522878745
CHEMBL3085870,,Nc1nc2c(s1)C[C@@H](NC(=O)c1ccco1)CC2,30000,4.522878745
CHEMBL3085872,,Nc1nc2c(s1)CC(CNC(=O)c1ccc[nH]1)CC2,21000,4.677780705
CHEMBL3085874,,Nc1nc2c(s1)CC(CNC(=O)c1cc(Br)c(Br)[nH]1)CC2,30000,4.522878745
CHEMBL3085873,,Nc1nc2c(s1)CC(CNC(=O)c1cc(Br)c[nH]1)CC2,30000,4.522878745
CHEMBL3085877,,Nc1nc2c(s1)CC(CNC(=O)C1CCCN1)CC2,30000,4.522878745
CHEMBL3085875,,Nc1nc2c(s1)CC(CNC(=O)c1cc3ccccc3[nH]1)CC2,30000,4.522878745
CHEMBL3085866,,Nc1nc2c(s1)C[C@@H](NC(=O)c1cc3ccccc3[nH]1)CC2,30000,4.522878745
CHEMBL4128079,,C[C@]12CCC(F)(F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,27000,4.568636236
CHEMBL4129002,,C[C@]12CC[C@H](C(F)F)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,29000,4.537602002
CHEMBL4126938,,CC1(O)CC[C@@]2(C)[C@H](C[C@@H](N3CCC[C@@H](N)C3)[C@@H]2Oc2ccc(C#N)cc2)C1,100000,4
CHEMBL4125756,,C[C@]12CC[C@@H](O)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,100000,4
CHEMBL4126989,,CO[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,30000,4.522878745
CHEMBL4127992,,CO[C@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,30000,4.522878745
CHEMBL4129913,,C[C@]12CC[C@H](O)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,100000,4
CHEMBL4127190,,C[C@]12CCCC[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,18000,4.744727495
CHEMBL4126435,,CN(C)C(=O)/C=C1\CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,100000,4
CHEMBL4127600,,C[C@]12CCC(=O)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,300000,3.522878745
CHEMBL4128782,,CO/N=C1\CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1,30000,4.522878745
CHEMBL3798258,,CC(C)(C)OC(=O)N1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O,5000,5.301029996
CHEMBL3799551,,CC(C)CC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O,15000,4.823908741
CHEMBL3798228,,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CC[C@H](F)C1,33000,4.48148606
CHEMBL3797267,,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCCC1,33000,4.48148606
CHEMBL3799790,,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCC[C@H](F)C1,23000,4.638272164
CHEMBL3799205,,O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)NC1CC1,33000,4.48148606
CHEMBL3798774,,Cc1cncc(CN2CCN(c3cccc4c3cnn4-c3ccccc3F)C2=O)n1,33000,4.48148606
CHEMBL569185,,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,30000,4.522878745
CHEMBL16,,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,49000,4.30980392
CHEMBL3979043,,COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)c(F)cc21,496,6.304518324
CHEMBL3948535,,COc1cc(-c2cccc(Cl)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,30000,4.522878745
CHEMBL4070372,,CC(C)C[C@H](N)Cc1nc(-c2ccc(Cl)cc2)c[nH]1,13000,4.886056648
CHEMBL4105252,,CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)c[nH]1,13000,4.886056648
CHEMBL3113263,,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)c3ccc[nH]3)c2)nc1N,30000,4.522878745
CHEMBL3113261,,CNc1nc(-c2cccc(NC(=O)c3ccco3)c2)cn1C(=O)OC(C)(C)C,30000,4.522878745
CHEMBL3113256,,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)C3CCCN3)c2)nc1N,30000,4.522878745
CHEMBL3113247,,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)c3cc[nH]c3)c2)nc1N,30000,4.522878745
CHEMBL3923020,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3cccnn3)ccc21,30000,4.522878745
CHEMBL4640061,,Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2ccc(=O)n(C3CC3)c12,50000,4.301029996
CHEMBL5196338,,N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1,1600,5.795880017
CHEMBL3113262,,Nc1nc(-c2cccc(NC(=O)c3ccc[nH]3)c2)cn1C(=O)c1ccc[nH]1,27000,4.568636236
CHEMBL4096468,,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,36000,4.443697499
CHEMBL4173715,,O=C(O)C[C@]1(CC(F)(F)F)CCc2cc(-c3cnc(NC(=O)Nc4ccc(F)c(F)c4)cn3)ccc2C1=O,10000,5
CHEMBL4213248,,N=C(N)NC(=O)c1nc(-c2cc3ccccc3o2)c(N2CCCCCC2)nc1N,3000,5.522878745
CHEMBL2093896,,CSc1ccc([C@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1,30000,4.522878745
CHEMBL1788206,,CN1Cc2ccccc2[C@@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,126000,3.899629455
CHEMBL3350235,,CSc1ccc([C@@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1,30000,4.522878745
CHEMBL2092889,,CN1Cc2ccccc2[C@H](c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1,30000,4.522878745
CHEMBL2092890,,CN1Cc2ccccc2[C@@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,100000,4
CHEMBL1788304,,CN1Cc2ccccc2[C@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1,100000,4
CHEMBL482676,,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCN(C2CCCCC2)CC1,2300,5.638272164
CHEMBL486495,,CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1,100,7
CHEMBL250699,,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,7340,5.13430394
CHEMBL401258,,Cc1cccc(NC(=O)c2ccc(-c3ccc(C#N)cc3)o2)c1,2000,5.698970004
CHEMBL109127,,N=C(NCCCCc1ccccc1)NC(=O)c1ccco1,7900,5.102372909
CHEMBL521211,,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N1CCNCC1,4600,5.337242168
CHEMBL3682643,,NC(=O)c1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,30000,4.522878745
CHEMBL4066348,,CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,3200,5.494850022
CHEMBL4081007,,CC(C)C[C@H](N)Cc1nc(-c2ccc(Cl)cc2)no1,1600,5.795880017
CHEMBL110572,,N=C(NCCCCc1ccccc1)NC(=O)c1cccc2ccccc12,4100,5.387216143
CHEMBL108627,,Cc1ccc(C(=O)N=C(N)NCc2cccc3ccccc23)cc1,8850,5.053056729
CHEMBL1175,,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,15848.93,4.800000053
CHEMBL27,,CC(C)NCC(O)COc1cccc2ccccc12,2100,5.677780705
CHEMBL3896657,,O=C(O)CCc1cc2cc(-c3cc(OC(F)(F)F)ccc3F)ccc2o1,30000,4.522878745
CHEMBL3236329,,O=C(NCc1noc(-c2c3ccccc3nn2CCn2ccnc2)n1)c1cccc(OC(F)(F)F)c1,14800,4.829738285
CHEMBL3236343,,O=C(NCc1noc(-c2nn(CCn3ccnc3)c3ccccc23)n1)c1ccccc1,69000,4.161150909
CHEMBL4741793,,C[C@H](NC(=O)c1cc(C(F)(F)F)nn1C)c1nc(-c2ccnc(C(F)(F)F)c2)no1,42000,4.37675071
CHEMBL3085867,,CC(C)(C)OC(=O)N1CCCC1C(=O)N[C@H]1CCc2nc(N)sc2C1,30000,4.522878745
CHEMBL3085876,,CC(C)(C)OC(=O)N1CCCC1C(=O)NCC1CCc2nc(N)sc2C1,20000,4.698970004
CHEMBL4278328,,CC(C)n1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)c2c(C3CC3)cccc21,10000,5
CHEMBL3913475,,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)COC1=O,30000,4.522878745
CHEMBL4284867,,CC1(C)CCOc2c(Cl)cc(CN3CCC4(CC3)CC(=O)N(c3ccc(C(=O)O)cc3)C4)cc21,10000,5
CHEMBL1346,,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,1584.89,5.800000875
CHEMBL4551786,,CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1,12290,4.910448117
CHEMBL3903475,,Cc1cn(-c2ccc(-c3cn(CC(=O)Nc4cccc(Cl)c4Cl)nn3)cc2F)cn1,30000,4.522878745
CHEMBL3905835,,Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1,21000,4.677780705
CHEMBL3965469,,Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1,30000,4.522878745
CHEMBL4283876,,N#Cc1ccc(C(C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)ccc2F)cc1,42000,4.37675071
CHEMBL4291730,,N#Cc1ccc(C(C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)cc(F)c2)cc1,42000,4.37675071
CHEMBL4579742,,CS(=O)(=O)NC(=O)c1ccc2c(Oc3ccc(Cl)c(C(F)(F)F)c3)nccc2c1,14400,4.841637508
CHEMBL4462738,,CC(C)COc1ncc(Oc2nccc3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl,8700,5.060480747
CHEMBL4450471,,CS(=O)(=O)NC(=O)c1ccc2c(-c3ccc(C(F)(F)F)c(Cl)c3)nccc2c1,30000,4.522878745
CHEMBL4290645,,O=C(NCc1ccccc1)C(c1ccccc1)N1CC2CCC(C1)N2C(=O)c1cc(F)ccc1Cl,4200,5.37675071
CHEMBL4101680,,N#Cc1ccc(-c2[nH]nc3cc(OC(F)(F)F)ccc23)cc1,17300,4.761953897
CHEMBL4062248,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1c(=O)n(C)cc2cc(S(=O)(=O)Nc3ccon3)ccc12,10000,5
CHEMBL495995,,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CCc3ccccc3O2)CC1,10000,5
CHEMBL523565,,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CC1)CC(O)c1ncccc1O2,10000,5
CHEMBL522211,,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CCc3ncccc3O2)CC1,10000,5
CHEMBL495993,,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2cccnc21,10000,5
CHEMBL4297317,,CC(C(N)=O)[C@H](N)c1nc2cc(C(C)(C)C)ccc2[nH]1,30000,4.522878745
CHEMBL2418811,,Cc1sc(Nc2ccc(Cl)cc2F)nc1C(=O)N1CCC[C@H](C)[C@@H]1C,3300,5.48148606
CHEMBL2418806,,Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1,50000,4.301029996
