Molecule ChEMBL ID,Molecule Name,Smiles,Standard Relation,Standard Type,Standard Value,Assay Description,Document Journal,Document Year,Data Validity Comment
CHEMBL4074392,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCCC3(C2)OCCO3)cc1F,'=',IC50,162.0,Inhibition of human Nav1.5 inactivated state form expressed in HEK293 cells at -60 mV holding potential by by automated patch clamp electrophysiology assay,Bioorg Med Chem,2017,
CHEMBL4068484,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@H]2CC[C@@H](O)CC2)cc1F,'=',IC50,380.0,Inhibition of human Nav1.5 inactivated state form expressed in HEK293 cells at -60 mV holding potential by by automated patch clamp electrophysiology assay,Bioorg Med Chem,2017,
CHEMBL4102647,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCOCC2)cc1F,'=',IC50,4000.0,Inhibition of human Nav1.5 inactivated state form expressed in HEK293 cells at -50 mV holding potential by by automated patch clamp electrophysiology assay,Bioorg Med Chem,2017,
CHEMBL4084713,,CC1CC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC(C)O1,'=',IC50,1900.0,Inhibition of human Nav1.5 inactivated state form expressed in HEK293 cells at -50 mV holding potential by by automated patch clamp electrophysiology assay,Bioorg Med Chem,2017,
CHEMBL3113262,,Nc1nc(-c2cccc(NC(=O)c3ccc[nH]3)c2)cn1C(=O)c1ccc[nH]1,'>',IC50,30000.0,Modulation of human Nav1.5 in closed state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,Eur J Med Chem,2014,
CHEMBL3947470,,COc1cc(C(F)(F)F)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3nccs3)ccc21,'>',IC50,30000.0,"Nav1.5 In Vitro PX Assay: 293 cells stably transfected with Nav 1.5 were recorded in whole cell voltage clamp mode with the PatchXpress automated electrophysiology system according the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Cells were held at a holding potential of -50 mV to inactivate sodium channels. To elicit sodium currents the voltage was changed -120 mV to recover a portion of the channels, followed by delivery of test pulses of 20 msec duration to 0 mV, at 0.1 Hz. A single concentration of test compound was applied to cells for a duration of 5 minutes.",,2015,
CHEMBL3963432,,COc1cc(C#N)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,'>',IC50,10000.0,"In Vitro Assay: HEK 293 cells stably transfected with either Nav 1.7 or with Nav 1.5 were recorded in population patch-clamp mode with the IonWorks® Quattro automated electrophysiology system in accordance with the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Sodium channel currents were measured in response to a train of depolarizations that induced successively greater inactivation. Cells were held at −110 mV for three seconds (Nav 1.7) or half a second (Nav 1.5) from a holding voltage of −15 mV, then put through a series of 26 pulses of 150 msec duration to −20 mV at a frequency of 5 Hz. Cells were then left unclamped for a period of 3 to 8 minutes while a single concentration of test compound was added. Cells were then reclamped and put through the same voltage protocol. Current at the end of the 26th pulse to −20 mV was subtracted from the peak current evoked by the 26th pulse to −20 mV to correct for leak current.",,2016,
CHEMBL3983724,,COc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,'=',IC50,1990.0,"In Vitro Assay: HEK 293 cells stably transfected with either Nav 1.7 or with Nav 1.5 were recorded in population patch-clamp mode with the IonWorks® Quattro automated electrophysiology system in accordance with the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Sodium channel currents were measured in response to a train of depolarizations that induced successively greater inactivation. Cells were held at −110 mV for three seconds (Nav 1.7) or half a second (Nav 1.5) from a holding voltage of −15 mV, then put through a series of 26 pulses of 150 msec duration to −20 mV at a frequency of 5 Hz. Cells were then left unclamped for a period of 3 to 8 minutes while a single concentration of test compound was added. Cells were then reclamped and put through the same voltage protocol. Current at the end of the 26th pulse to −20 mV was subtracted from the peak current evoked by the 26th pulse to −20 mV to correct for leak current.",,2016,
CHEMBL3909869,,CCC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,'>',IC50,10000.0,"In Vitro Assay: HEK 293 cells stably transfected with either Nav 1.7 or with Nav 1.5 were recorded in population patch-clamp mode with the IonWorks® Quattro automated electrophysiology system in accordance with the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Sodium channel currents were measured in response to a train of depolarizations that induced successively greater inactivation. Cells were held at −110 mV for three seconds (Nav 1.7) or half a second (Nav 1.5) from a holding voltage of −15 mV, then put through a series of 26 pulses of 150 msec duration to −20 mV at a frequency of 5 Hz. Cells were then left unclamped for a period of 3 to 8 minutes while a single concentration of test compound was added. Cells were then reclamped and put through the same voltage protocol. Current at the end of the 26th pulse to −20 mV was subtracted from the peak current evoked by the 26th pulse to −20 mV to correct for leak current.",,2016,
CHEMBL3657851,,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,'=',IC50,159.0,"Electrophysiological Assay: Patch voltage clamp electrophysiology allows for the direct measurement and quantification of block of voltage-gated sodium channels (NaV's), and allows the determination of the time- and voltage-dependence of block which has been interpreted as differential binding to the resting, open, and inactivated states of the sodium channel (Hille, B., Journal of General Physiology (1977), 69: 497-515).The following patch voltage clamp electrophysiology studies were performed on representative compounds of the invention using human embryonic kidney cells (HEK), permanently transfected with an expression vector containing the full-length cDNA coding for the desired human sodium channel alpha -subunit, grown in culture media containing 10% FBS, 1% PSG, and 0.5 mg/mL G418 at 37 C. with 5% CO2. HEK cells used for the electrophysiology (EP) recordings had a passage number of less than 40 for all studies and were used within three days from the time of plating.",,2015,
CHEMBL2409209,,Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3ncns3)ccc12,'>',IC50,30000.0,Inhibition of human Nav1.5 expressed in HEK293 cells assessed as inhibition of sodium current at holding potential of -125 mV measured for 3 to 5 mins by whole cell voltage clamp method,ACS Med Chem Lett,2016,
CHEMBL3113254,,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)c3c[nH]c4ccccc34)c2)nc1N,'>',IC50,30000.0,Modulation of human Nav1.5 in closed state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,Eur J Med Chem,2014,
CHEMBL3113259,,Cl.Nc1nc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)c[nH]1,'>',IC50,30000.0,Modulation of human Nav1.5 in closed state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,Eur J Med Chem,2014,
CHEMBL3113258,,CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@@H]3CCCN3)cc2)nc1N,'>',IC50,30000.0,Modulation of human Nav1.5 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,Eur J Med Chem,2014,
CHEMBL3113249,,CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)c3ccco3)cc2)nc1N,'>',IC50,30000.0,Modulation of human Nav1.5 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,Eur J Med Chem,2014,
CHEMBL3416914,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'>',IC50,5000.0,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,J Med Chem,2015,
CHEMBL3416890,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'>',IC50,5000.0,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,J Med Chem,2015,
CHEMBL3657932,,O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,'=',IC50,26.0,"Electrophysiological Assay: Patch voltage clamp electrophysiology allows for the direct measurement and quantification of block of voltage-gated sodium channels (NaV's), and allows the determination of the time- and voltage-dependence of block which has been interpreted as differential binding to the resting, open, and inactivated states of the sodium channel (Hille, B., Journal of General Physiology (1977), 69: 497-515).The following patch voltage clamp electrophysiology studies were performed on representative compounds of the invention using human embryonic kidney cells (HEK), permanently transfected with an expression vector containing the full-length cDNA coding for the desired human sodium channel alpha -subunit, grown in culture media containing 10% FBS, 1% PSG, and 0.5 mg/mL G418 at 37 C. with 5% CO2. HEK cells used for the electrophysiology (EP) recordings had a passage number of less than 40 for all studies and were used within three days from the time of plating.",,2015,
CHEMBL3909869,,CCC1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1,'>',IC50,10000.0,"In Vitro Assay: HEK 293 cells stably transfected with either Nav 1.7 or with Nav 1.5 were recorded in population patch-clamp mode with the IonWorks® Quattro automated electrophysiology system in accordance with the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Sodium channel currents were measured in response to a train of depolarizations that induced successively greater inactivation. Cells were held at −110 mV for three seconds (Nav 1.7) or half a second (Nav 1.5) from a holding voltage of −15 mV, then put through a series of 26 pulses of 150 msec duration to −20 mV at a frequency of 5 Hz. Cells were then left unclamped for a period of 3 to 8 minutes while a single concentration of test compound was added. Cells were then reclamped and put through the same voltage protocol. Current at the end of the 26th pulse to −20 mV was subtracted from the peak current evoked by the 26th pulse to −20 mV to correct for leak current.",,2016,
CHEMBL3682622,,Cc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,'=',IC50,5070.0,"In Vitro PX Assay: 293 cells stably transfected with Nav 1.5 were recorded in whole cell voltage clamp mode with the PatchXpress automated electrophysiology system according the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Cells were held at a holding potential of −50 mV to inactivate sodium channels. To elicit sodium currents the voltage was changed to −120 mV to recover a portion of the channels, followed by delivery of test pulses of 20 msec duration to 0 mV, at 0.1 Hz. A single concentration of test compound was applied to cells for a duration of 5 minutes. Peak sodium current was measured at the end of the compound addition period to determine percent inhibition.",,2015,
CHEMBL4294322,,CCS(=O)(=O)NC(=O)c1ccc2c(-c3cnc(OCC(C)C)c(Cl)c3)cn(C)c2c1,'=',IC50,5673.0,Inhibition of Nav1.5 (unknown origin) expressed in HEK293 cells at -40 mV holding potential measured after 600 secs by patch clamp method,ACS Med Chem Lett,2018,
CHEMBL3322777,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,'=',IC50,351.0,Inhibition of human Nav1.5 channel expressed in HEK293 cells assessed as membrane potential after 60 mins by FLIPR assay,Bioorg Med Chem Lett,2014,
CHEMBL4076229,,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOC2)cc1F,'=',IC50,221.0,Inhibition of human Nav1.5 inactivated state form expressed in HEK293 cells at -60 mV holding potential by by automated patch clamp electrophysiology assay,Bioorg Med Chem,2017,
CHEMBL3416895,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'>',IC50,5000.0,Inhibition of human Nav1.5 expressed in HEK293 cells assessed as inward peak current by ion-works quattro patch clamp electrophysiology method,J Med Chem,2016,
CHEMBL3414596,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'>',IC50,5000.0,Inhibition of human Nav1.5 expressed in HEK293 cells assessed as inward peak current by ion-works quattro patch clamp electrophysiology method,J Med Chem,2016,
CHEMBL3416898,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C1=O,'>',IC50,5000.0,Inhibition of human Nav1.5 expressed in HEK293 cells assessed as inward peak current by ion-works quattro patch clamp electrophysiology method,J Med Chem,2016,
CHEMBL3798860,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'=',IC50,15900.0,Inhibition of human Nav1.5 expressed in HEK293 cells by whole cell patch clamp electrophysiology method,J Med Chem,2016,
CHEMBL3797934,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccn4)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,'=',IC50,13100.0,Inhibition of human Nav1.5 expressed in HEK293 cells by whole cell patch clamp electrophysiology method,J Med Chem,2016,
CHEMBL4209182,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(Cl)nc2)cc1F,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL3682649,,O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3O)cccc2c1,'=',IC50,490.0,"In Vitro PX Assay: 293 cells stably transfected with Nav 1.5 were recorded in whole cell voltage clamp mode with the PatchXpress automated electrophysiology system according the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Cells were held at a holding potential of −50 mV to inactivate sodium channels. To elicit sodium currents the voltage was changed to −120 mV to recover a portion of the channels, followed by delivery of test pulses of 20 msec duration to 0 mV, at 0.1 Hz. A single concentration of test compound was applied to cells for a duration of 5 minutes. Peak sodium current was measured at the end of the compound addition period to determine percent inhibition.",,2015,
CHEMBL3687602,,COc1cc(-c2cccc(F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12,'>',IC50,30000.0,"In Vitro PX Assay: 293 cells stably transfected with Nav 1.5 were recorded in whole cell voltage clamp mode with the PatchXpress automated electrophysiology system according the manufacturer's specifications (Molecular Devices, LLC, Sunnyvale, Calif.). Cells were held at a holding potential of −50 mV to inactivate sodium channels. To elicit sodium currents the voltage was changed to −120 mV to recover a portion of the channels, followed by delivery of test pulses of 20 msec duration to 0 mV, at 0.1 Hz. A single concentration of test compound was applied to cells for a duration of 5 minutes. Peak sodium current was measured at the end of the compound addition period to determine percent inhibition.",,2015,
CHEMBL4205091,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(C(F)(F)F)cc2)cc1F,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4205091,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(C(F)(F)F)cc2)cc1F,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4203201,,N#Cc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4213433,,COc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4204154,,COc1ccccc1C1NCCOC1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4206080,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc(Cl)c(Cl)c2)cc1F,'=',IC50,3000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4202854,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2cc(Cl)cc(Cl)c2)cc1F,'=',IC50,5600.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4210607,,O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc3ncccc3c2)cc1F,'>',IC50,30000.0,Antagonist activity at recombinant human Nav1.5 expressed in HEK293 cells assessed as reduction in channel current at -50 mV holding potential after 600 secs by barracuda automated electrophysiology method,Bioorg Med Chem Lett,2018,
CHEMBL4290933,,Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc21,'=',IC50,3818.0,Inhibition of Nav1.5 (unknown origin) expressed in HEK293 cells at -40 mV holding potential measured after 600 secs by patch clamp method,ACS Med Chem Lett,2018,
CHEMBL3687608,,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,'>',IC50,10000.0,Inhibition of human Nav1.5 expressed in HEK293 cells assessed as reduction in peak inward current by ionworks quattro electrophysiology assay,J Med Chem,2017,
